place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress,cleaned_street
ChIJZayXk8UvdTERQ5jtS0dmFgA,Shop đồ chơi Ngọc Dung,Cửa hàng đồ chơi,0983 296 608,,"102 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",102 Trần Đình Xu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7619803,106.6894796",10.7619803,106.6894796,102,Đường Trần Đình Xu,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
ChIJ4eOg-CUvdTERjfsOPT_FeRo,Cửa Hàng Đồ Chơi 62 Nguyễn Thông,Cửa hàng đồ chơi,028 3843 6239,,"62 Đường Đ. Nguyễn Thông, Phường 9, Quận 3, Thành phố Hồ Chí Minh","Phường 9, Quận 3",62 Đường Đ. Nguyễn Thông,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7807098,106.6800746",10.7807098,106.6800746,64A,Đường Nguyễn Thông,Phường 9,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Thông
ChIJaXcj7lEvdTERKeiubUxPBQU,Shop Đồ Chơi Nhựt Di,Cửa hàng đồ chơi,0908 201 072,,"318 Đ. Nguyễn Thượng Hiền, Phường 4, Quận 3, Thành phố Hồ Chí Minh","Phường 4, Quận 3",318 Đ. Nguyễn Thượng Hiền,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7757627,106.6830579",10.7757627,106.6830579,195,Hẻm 416 Nguyễn Đình Chiểu,Phường 4,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
ChIJWcOpa4cpdTERKn01sHNRXXw,Đồ chơi cho bé - Babytoys.vn,Cửa hàng đồ trẻ em,0909 094 229,,"31B Nguyễn Văn Lạc, Phường 21, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 21, Bình Thạnh",31B Nguyễn Văn Lạc,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7940504,106.70971019999999",10.7940504,106.70971019999999,1A,Hẻm 31/7 Nguyễn Văn Lạc,Phường 21,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Nguyễn Văn Lạc
ChIJj70E58UodTERWITe_-vBN84,Thế Giới Đồ Chơi Trẻ Em,Cửa hàng đồ chơi,,,"25 Vạn Kiếp, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 3, Bình Thạnh",25 Vạn Kiếp,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.801627,106.693468",10.801627,106.693468,44982,Hẻm 21 Vạn Kiếp,Phường 3,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Vạn Kiếp
ChIJE8SpOjgvdTER-3g2d7M4DSE,Shop đồ chơi Ái Nhung,Cửa hàng đồ chơi,0909 206 761,,"38 Tôn Đản, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",38 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761481,106.707551",10.761481,106.707551,40,Đường Tôn Đản,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJVwvmfWkvdTER8eM6xjkTSEU,Cửa Hàng Đồ Chơi Trẻ Em Bé Ti,Cửa hàng đồ chơi,028 3825 4351,,"15 Lê Thạch, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",15 Lê Thạch,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7641259,106.705913",10.7641259,106.705913,17,Đường Lê Thạch,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Lê Thạch
ChIJDdhPRucudTERiMTqcTRdl0U,Cửa Hàng Đồ Chơi Trẻ Em,Cửa hàng đồ chơi,,,"389 Đ. Lý Thái Tổ, Phường 9, Quận 10, Thành phố Hồ Chí Minh","Phường 9, Quận 10",389 Đ. Lý Thái Tổ,Thành phố Hồ Chí Minh,,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.7678166,106.66966889999999",10.7678166,106.66966889999999,,Đường Lý Thái Tổ,Phường 10,Quận 10,Hồ Chí Minh,True,Đường Lý Thái Tổ
ChIJbaUXrsUvdTER1MLSYUs73h0,SHOP ĐỒ CHƠI TRẺ EM PASA TRẦN,Cửa hàng đồ chơi,0788 888 809,,"72/11/45B Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000","Tân Hưng, Quận 7",72/11/45B Trần Xuân Soạn,Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.747463999999999,106.6964486",10.747463999999999,106.6964486,861/72/11,Đường Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True,Đường Trần Xuân Soạn
ChIJVRNDGqkvdTERX13xcRfGCBo,Đồ chơi trẻ em Xí Ngầu,Cửa hàng,0786 186 157,,"59 Đ. Nguyễn Biểu, Phường 1, Quận 5, Thành phố Hồ Chí Minh","Phường 1, Quận 5",59 Đ. Nguyễn Biểu,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7540864,106.6841645",10.7540864,106.6841645,63/46,Hẻm 63 Nguyễn Biểu,Phường 1,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Biểu
ChIJW2DmPkkpdTERlRqYlzL6RAc,Ông Chú Bán Đồ Chơi,Cửa hàng đồ chơi,0908 597 681,,"204/1 Phan Đăng Lưu, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh 10000","Phường 3, Phú Nhuận",204/1 Phan Đăng Lưu,Thành phố Hồ Chí Minh,10000.0,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.8003682,106.68105279999999",10.8003682,106.68105279999999,200/1A,Hẻm 200 Phan Đăng Lưu,Phường 3,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Phan Đăng Lưu
ChIJS4rds7oodTER8Zc0ESkCKLc,Đồ Chơi Trẻ Em Xe Mô Hình Abu,Cửa hàng bán hàng hóa theo sở thích,,,"phường 21, Bình Thạnh, Thành phố Hồ Chí Minh","phường 21, Bình Thạnh",,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.800359499999999,106.7113313",10.800359499999999,106.7113313,294B,Hẻm 294 Xô Viết Nghệ Tĩnh,Phường 21,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Xô Viết Nghệ Tĩnh
ChIJyy5FaxcvdTERwCsvbfqwszY,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Đồ Chơi Cao Bạch,Cửa hàng đồ chơi,0938 735 370,,"126/1A Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",126/1A Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7641218,106.6895413",10.7641218,106.6895413,126A/1,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
ChIJr4ug7SgvdTERUrELSP0NCUw,Đồ Chơi Trẻ Em - Văn Phòng Phẩm Cà Rốt,Cửa hàng đồ mới lạ,,,"phường 9, Quận 3, Thành phố Hồ Chí Minh","phường 9, Quận 3",,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7806125,106.6801594",10.7806125,106.6801594,70,Hẻm 62 Đường Nguyễn Thông,Phường 9,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Thông
ChIJw8Z_jgcvdTERW7v94V8jhsk,Cửa Hàng Đồ Chơi Trẻ Em Nguyenbong 1979,Cửa hàng đồ chơi,0328 703 961,,"Lo F, 5 Nguyễn Thị Tần, Phường 2, Quận 8, Thành phố Hồ Chí Minh","Phường 2, Quận 8","Lo F, 5 Nguyễn Thị Tần",Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.746872,106.686234",10.746872,106.686234,5,Hẻm Lô F,Phường 2,Quận 8,Hồ Chí Minh,True,Hẻm Lô F
ChIJkz6gaM0odTERgvXTbsiM5OA,Đồng Hồ Hải Triều,Cửa hàng đồng hồ,1900 6777,https://donghohaitrieu.com/%3Futm_source%3Dgg-maps%26utm_medium%3Dgg-maps-190-tran-quang-khai,"190D Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Tân Định, Quận 1",190D Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791597,106.68883799999999",10.791597,106.68883799999999,194,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJm1PfW0cvdTERK-b3BRZBQPc,Đồng Hồ Tân Tân,Cửa hàng đồng hồ,0983 831 547,https://donghotantan.vn/%3Futm_source%3Dmaps,"285 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Bến Thành, Quận 1",285 Lý Tự Trọng,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.771905499999999,106.6942847",10.771905499999999,106.6942847,287,Đường Lý Tự Trọng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
ChIJ6eUK_fIvdTERGrmW_mecRn0,Đồng Hồ Tân Tân,Cửa hàng đồng hồ,0983 831 547,https://donghotantan.vn/,"109 Đ. Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh","Phường Cầu Ông Lãnh, Quận 1",109 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.767408,106.6951739",10.767408,106.6951739,109C,Hẻm 119 Đường Trần Hưng Đạo,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJ4w8eoj4vdTERszmB18bwqj4,Đồng Hồ Tân Tân,Cửa hàng đồng hồ,1800 9027,https://donghotantan.vn/,"40 Đ. Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",40 Đ. Lê Lợi,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.774196,106.70043199999999",10.774196,106.70043199999999,1,Hẻm 38 Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
ChIJI4Fk18oodTER7it6pPSVuYw,Đăng Quang Watch - Điện Biên Phủ,Cửa hàng đồng hồ,028 6275 7651,http://www.dangquangwatch.vn/,"86 Đ. Điện Biên Phủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",86 Đ. Điện Biên Phủ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.790218099999999,106.6971557",10.790218099999999,106.6971557,88B,Đường Điện Biên Phủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Điện Biên Phủ
ChIJgUWcOtoodTERx84w5HmIt2w,Shop Đồng Hồ Nam Nữ Chính Hãng,Cửa hàng đồng hồ,0902 678 910,https://shopdongho.com/,"202 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 72212","Phường 7, Phú Nhuận",202 Phan Xích Long,Thành phố Hồ Chí Minh,72212.0,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7976001,106.6903755",10.7976001,106.6903755,239,Đường Phan Xích Long,Phường 7,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Phan Xích Long
ChIJhZBCbc0odTERkHM5fEQLRig,Đồng Hồ Hải Triều Premium Swiss Watches,Cửa hàng đồng hồ,1900 6777,https://donghohaitrieu.com/%3Futm_source%3Dgg-maps%26utm_medium%3Dgg-maps-188-tran-quang-khai,"156A Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 710700","Phường Tân Định, Quận 1",156A Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,710700.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7918326,106.6903945",10.7918326,106.6903945,156A,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJy8tkJ30pdTERygDudfuyCSI,Trung Tâm Bảo Hành - Sửa Chữa Đồng Hồ Hải Triều,Dịch vụ sửa chữa đồng hồ,028 7779 7779,https://donghohaitrieu.com/dich-vu-sua-chua-dong-ho-chinh-hang?utm_source=gmb&utm_medium=referral,"263 Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Tân Định, Quận 1",263 Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791278,106.6881047",10.791278,106.6881047,267,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJy8tkJ30pdTERygDudfuyCSI,Trung Tâm Bảo Hành - Sửa Chữa Đồng Hồ Hải Triều,Dịch vụ sửa chữa đồng hồ,028 7779 7779,https://donghohaitrieu.com/dich-vu-sua-chua-dong-ho-chinh-hang%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"263 Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Tân Định, Quận 1",263 Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791278,106.6881047",10.791278,106.6881047,267,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJ8wjeZlwvdTERbWCBG06CEU8,Erawatch - Đồng Hồ Thụy Sỹ Cho Người Việt,Cửa hàng đồng hồ,0827 555 777,https://erawatch.vn/,"429 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh","Phường 8, Quận 3",429 Hai Bà Trưng,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7909591,106.68793269999999",10.7909591,106.68793269999999,431,Đường Hai Bà Trưng,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Hai Bà Trưng
ChIJiTilFVgvdTERS8dWwPN6g40,Curnon Watch,Cửa hàng đồng hồ,0868 889 103,http://curnonwatch.com/,"25 Đ. Nguyễn Trãi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Bến Thành, Quận 1",25 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.770766,106.69281559999999",10.770766,106.69281559999999,,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJPU8UTm0vdTERBH2g3_HlRiY,Shop Đồng Hồ Nam Nữ Chính Hãng,Cửa hàng đồng hồ,0902 678 910,https://shopdongho.com/,"185 Đ. Khánh Hội, Phường 3, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 3, Quận 4",185 Đ. Khánh Hội,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.757264,106.7001049",10.757264,106.7001049,185,Đường Khánh Hội,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Khánh Hội
ChIJH762lYEvdTERj1EhFbnEbeY,Đồng Hồ Galle 64 Võ Thị Sáu,Cửa hàng đồng hồ,028 2253 5172,https://galle.vn/,"64 Đ. Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh","Phường Tân Định, Quận 1",64 Đ. Võ Thị Sáu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.789409599999999,106.69327969999999",10.789409599999999,106.69327969999999,,Đường Võ Thị Sáu,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Võ Thị Sáu
ChIJUahgUkYvdTERmELpKYUvPPk,LIKEWATCH,Cửa hàng đồng hồ,028 3929 3939,http://likewatch.com/,"Tầng 5, Tòa nhà Opera View, 161 Đ. Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1","Tầng 5, Tòa nhà Opera View, 161 Đ. Đồng Khởi",Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.775908999999999,106.7029306",10.775908999999999,106.7029306,,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
ChIJr0r8xRAvdTER6hX7M2rt-oY,Queen Watch Plaza,Cửa hàng đồng hồ,028 3836 8133,https://www.facebook.com/queenwatch.vn,"240 Đ. Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",240 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.76206,106.689798",10.76206,106.689798,37,Đường Cao Bá Nhạ,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cao Bá Nhạ
ChIJvULpZUgvdTERCdnSldrID7c,Đồng Hồ Hàng Hiệu,Cửa hàng đồng hồ,0903 692 968,http://www.donghohanghieu.com/,"115 Hai Bà Trưng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","Bến Nghé, Quận 1",115 Hai Bà Trưng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.778996699999999,106.7021625",10.778996699999999,106.7021625,115,Đường Hai Bà Trưng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hai Bà Trưng
ChIJK5IHmtgpdTER5GZt4cE05Ko,Đồng hồ xách tay chính hãng - Gowatch.vn,Cửa hàng đồng hồ,0935 793 939,https://gowatch.vn/,"220 Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Thành phố Hồ Chí Minh 700000","Phường 21, Bình Thạnh",220 Xô Viết Nghệ Tĩnh,Thành phố Hồ Chí Minh,700000.0,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7985486,106.7111978",10.7985486,106.7111978,6,Hẻm 220 Xô Viết Nghệ Tĩnh,Phường 21,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Xô Viết Nghệ Tĩnh
ChIJHwo0oVgvdTERZfeL9S2saT0,Bello Nguyễn Trãi,Cửa hàng đồng hồ,0369 969 695,https://bello.vn/,"100 Đ. Nguyễn Trãi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh","Phường Bến Thành, Quận 1",100 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.770094499999999,106.6911738",10.770094499999999,106.6911738,,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJ4Q2UqTgvdTERUPiWFQ1oAS0,Đồng Hồ Mạnh Thắng,Cửa hàng đồng hồ,0908 936 853,http://donghomanhthang.com/,"421bis, 421 bis Hai Bà Trưng, Quận 3, Thành phố Hồ Chí Minh","Phường 8, Quận 3","421bis, 421 bis Hai Bà Trưng",Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.790831299999999,106.68808419999999",10.790831299999999,106.68808419999999,423B,Đường Hai Bà Trưng,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Hai Bà Trưng
ChIJfZcAjNAvdTERrqNr8P_uRgg,Đồng Hồ Duy Anh,Cửa hàng đồng hồ,0836 889 986,https://donghoduyanh.com/,"205 Đ. Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 71013","Phường Cô Giang, Quận 1",205 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,71013.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7657084,106.6936291",10.7657084,106.6936291,205,Đường Trần Hưng Đạo,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJMyH7_BYvdTERzuPO0p1vi9k,WatchTime - Điểm Đến An Tâm Về Đồng Hồ Chính Hãng,Cửa hàng đồng hồ,0986 686 909,http://watchtimevn.com/,"58 Đ. Nguyễn Cư Trinh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Phạm Ngũ Lão, Quận 1",58 Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764586999999999,106.69125",10.764586999999999,106.69125,58,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
ChIJAwuqEQAvdTERXaUy5g1jOUs,TRƯỜNG WATCH - ĐỒNG HỒ CHÍNH HÃNG,Cửa hàng đồng hồ,,http://donghochinhhangvn.com/,"360A Đ. Bến Vân Đồn, Phường 1, Quận 4, Thành phố Hồ Chí Minh 70000","Phường 1, Quận 4",360A Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756054599999999,106.6906752",10.756054599999999,106.6906752,,Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJVVXl_jUvdTERT3RelksKC4U,Đồng Hồ Thành Phát,Cửa hàng đồng hồ,028 3821 3231,http://donghothanhphat.vn/,"L2 - K4 Saigon Centre, 65 Đ. Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1","L2 - K4 Saigon Centre, 65 Đ. Lê Lợi",Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7731883,106.70091939999999",10.7731883,106.70091939999999,92-94,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
ChIJ2xpY0yondTERidGc8R6SyAY,Địa Chỉ Thu Mua Đồng Hồ Cũ Giá Cao,Cửa hàng đồng hồ,0918 236 666,https://servicewatch.vn/,"429 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh","Phường 8, Quận 3",429 Hai Bà Trưng,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7909829,106.6879398",10.7909829,106.6879398,427,Đường Hai Bà Trưng,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Hai Bà Trưng
ChIJV32wZ0cvdTERYY5uN_sSPt4,Đồng hồ LE CHATEAU,Cửa hàng đồng hồ,0941 827 879,http://www.lconline.vn/,"36 Đ. Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",36 Đ. Lê Lợi,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.774286,106.700487",10.774286,106.700487,48A,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
ChIJO-5Vm-8vdTERUp0edQfQROY,Đồng Hồ Tân Tân Flagship,Cửa hàng đồng hồ,1800 9027,https://donghotantan.vn/%3Futm_source%3Dmaps,"115 Đ. Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",115 Đ. Đồng Khởi,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7751801,106.70389379999999",10.7751801,106.70389379999999,109,Đường Đồng Khởi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đồng Khởi
ChIJrblJrbQvdTERwp8lSdYKFp0,SHOP ĐỒNG HỒ TOPTEN MINH KHAI,Cửa hàng đồng hồ,028 3911 1699,http://toptenco.com.vn/,"21 Hẻm 18 Bis Nguyễn Thị Minh Khai, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",21 Hẻm 18 Bis Nguyễn Thị Minh Khai,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.785974,106.6994837",10.785974,106.6994837,18BIS/23,Hẻm 18 Bis Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Bis Nguyễn Thị Minh Khai
ChIJD_AKrtYodTERGxABjVxCooQ,THANH CƯỜNG WATCH,Cửa hàng đồng hồ,0976 538 524,http://donghothanhcuong.com/,"122 Phan Đình Phùng, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 2, Phú Nhuận",122 Phan Đình Phùng,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.794741,106.68359",10.794741,106.68359,,Đường Phan Đình Phùng,Phường 17,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Phan Đình Phùng
